"Fecha";"Miles de millones COP"
"2020/06/12";31780,0388242
"2020/06/19";28834,85905648
"2020/06/26";30304,46397284
"2020/07/03";27715,29687301
"2020/07/10";30347,32035965
"2020/07/17";27924,44697819
"2020/07/24";32785,02760981
"2020/07/31";29287,87744503
"2020/08/07";30024,16930698
"2020/08/14";28775,76967455
"2020/08/21";28777,46096729
"2020/08/28";29098,99854967
"2020/09/04";28446,67538006
"2020/09/11";29662,46529335
"2020/09/18";29607,36621958
"2020/09/25";28081,0653565
"2020/10/02";27515,43069953
"2020/10/09";30250,9684637
"2020/10/16";29254,85725025
"2020/10/23";28454,1682625
"2020/10/30";30433,63803141
"2020/11/06";25816,69185615
"2020/11/13";29849,15362361
"2020/11/20";30441,64485559
"2020/11/27";30236,2915751
"2020/12/04";29183,53775957
"2020/12/11";30470,11248552
"2020/12/18";31036,16459297
"2020/12/25";31634,47551899
"2021/01/01";37800,13187311
"2021/01/08";28801,37738455
"2021/01/15";30723,73811872
"2021/01/22";31547,89045211
"2021/01/29";31675,66078871
"2021/02/05";31019,818273
"2021/02/12";31002,50128797
"2021/02/19";30157,12146324
"2021/02/26";32412,21011841
"2021/03/05";30910,93319546
"2021/03/12";28807,52566573
"2021/03/19";30842,11767044
"2021/03/26";32137,70615348
"2021/04/02";29463,35840213
"2021/04/09";32967,0952394
"2021/04/16";29839,610356
"2021/04/23";32253,08323158
"2021/04/30";33027,95524147
"2021/05/07";33665,33224477
"2021/05/14";31667,69886646
"2021/05/21";32064,95774419
"2021/05/28";31415,34959616
"2021/06/04";30918,21586302
"2021/06/11";32194,38303951
"2021/06/18";32311,13661215
"2021/06/25";31781,43701086
"2021/07/02";32516,32166133
"2021/07/09";32166,45102626
"2021/07/16";32166,71843797
"2021/07/23";32431,05219821
"2021/07/30";32194,53384336
"2021/08/06";35230,47178464
"2021/08/13";31405,74825242
